locus_tag	ftype	length_bp	gene	EC_number	COG	product
GPFNFPML_00376	CDS	549				hypothetical protein
GPFNFPML_00377	CDS	300				hypothetical protein
GPFNFPML_00378	CDS	1242				hypothetical protein
GPFNFPML_00379	CDS	300				PE family protein PE13
GPFNFPML_00380	CDS	723			COG2968	26 kDa periplasmic immunogenic protein
GPFNFPML_00381	CDS	651	hpt_1	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
GPFNFPML_00382	CDS	972	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
GPFNFPML_00383	CDS	1074				hypothetical protein
GPFNFPML_00384	CDS	1386		3.4.16.-	COG2027	Carboxypeptidase
GPFNFPML_00385	CDS	489	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
GPFNFPML_00386	CDS	1098				hypothetical protein
GPFNFPML_00387	CDS	1275				putative protein
GPFNFPML_00388	CDS	726	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
GPFNFPML_00389	CDS	345				hypothetical protein
GPFNFPML_00390	CDS	876			COG5285	putative protein
GPFNFPML_00391	CDS	969	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
GPFNFPML_00392	CDS	1761				hypothetical protein
GPFNFPML_00393	CDS	348				hypothetical protein
GPFNFPML_00394	CDS	366				hypothetical protein
GPFNFPML_00395	CDS	714				IS21 family transposase ISAau2
GPFNFPML_00396	CDS	567				hypothetical protein
GPFNFPML_00397	CDS	1230				IS256 family transposase IS1553
GPFNFPML_00398	CDS	636	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
GPFNFPML_00399	CDS	195				hypothetical protein
GPFNFPML_00400	CDS	135				hypothetical protein
GPFNFPML_00401	CDS	192				hypothetical protein
GPFNFPML_00402	tRNA	76				tRNA-Thr(cgt)
GPFNFPML_00403	CDS	1209				hypothetical protein
GPFNFPML_00404	CDS	1650				hypothetical protein
GPFNFPML_00405	CDS	2988	topA	5.6.2.1	COG0550	DNA topoisomerase 1
GPFNFPML_00406	CDS	579				hypothetical protein
GPFNFPML_00407	CDS	204	cspA_1		COG1278	putative cold shock protein A
GPFNFPML_00408	CDS	2316	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
GPFNFPML_00409	CDS	285				putative PE-PGRS family protein PE_PGRS24
GPFNFPML_00410	CDS	1038				hypothetical protein
GPFNFPML_00411	CDS	729				PE-PGRS family protein PE_PGRS61
GPFNFPML_00412	CDS	309				Apoptosis inhibitor
GPFNFPML_00413	CDS	300				Apoptosis inhibitor
GPFNFPML_00414	CDS	207				hypothetical protein
GPFNFPML_00415	CDS	588				hypothetical protein
GPFNFPML_00416	CDS	801				hypothetical protein
GPFNFPML_00417	CDS	1164			COG4962	Putative conjugal transfer protein
GPFNFPML_00418	CDS	1074				putative protein
GPFNFPML_00419	CDS	864		3.1.3.-	COG0560	putative phosphatase
GPFNFPML_00420	CDS	771				hypothetical protein
GPFNFPML_00421	CDS	1656	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
GPFNFPML_00422	CDS	864	oppC		COG1173	Oligopeptide transport system permease protein OppC
GPFNFPML_00423	CDS	927	dppB		COG0601	Dipeptide transport system permease protein DppB
GPFNFPML_00424	CDS	1626	oppA		COG4166	Oligopeptide-binding protein OppA
GPFNFPML_00425	CDS	1956	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GPFNFPML_00426	CDS	699				hypothetical protein
GPFNFPML_00427	CDS	519				hypothetical protein
GPFNFPML_00428	CDS	963	ephA_1	3.3.2.10		Epoxide hydrolase A
GPFNFPML_00429	tRNA	88				tRNA-Arg(cct)
GPFNFPML_00430	CDS	822	nudL	3.6.1.-		putative Nudix hydrolase NudL
GPFNFPML_00431	CDS	684	resA_1			Thiol-disulfide oxidoreductase ResA
GPFNFPML_00432	CDS	681	nth	4.2.99.18	COG0177	Endonuclease III
GPFNFPML_00433	CDS	255				hypothetical protein
GPFNFPML_00434	CDS	675	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
GPFNFPML_00435	CDS	795	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
GPFNFPML_00436	CDS	456				hypothetical protein
GPFNFPML_00437	CDS	162				hypothetical protein
GPFNFPML_00438	CDS	1023			COG0003	Putative ATPase
GPFNFPML_00439	CDS	1161				Iron-sulfur cluster carrier protein
GPFNFPML_00440	CDS	357	whiB4			Transcriptional regulator WhiB4
GPFNFPML_00441	CDS	168				hypothetical protein
GPFNFPML_00442	CDS	2433	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
GPFNFPML_00443	CDS	960				hypothetical protein
GPFNFPML_00444	CDS	1107	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
GPFNFPML_00445	tRNA	76				tRNA-Pro(cgg)
GPFNFPML_00446	CDS	1431		1.14.-.-		Putative cytochrome P450 137
GPFNFPML_00447	CDS	450				hypothetical protein
GPFNFPML_00448	CDS	369	rsfB		COG1366	Anti-sigma-F factor antagonist RsfB
GPFNFPML_00449	CDS	465	yqeY		COG1610	putative protein YqeY
GPFNFPML_00450	CDS	1233				hypothetical protein
GPFNFPML_00451	CDS	702				hypothetical protein
GPFNFPML_00452	CDS	1002				putative membrane protein
GPFNFPML_00453	CDS	1077				hypothetical protein
GPFNFPML_00454	CDS	1323				hypothetical protein
GPFNFPML_00455	CDS	993				hypothetical protein
GPFNFPML_00456	CDS	933				hypothetical protein
GPFNFPML_00457	CDS	1554	glpK	2.7.1.30	COG0554	Glycerol kinase
GPFNFPML_00458	CDS	438		3.1.-.-		Ribonuclease VapC48
GPFNFPML_00459	CDS	225				Antitoxin VapB25
GPFNFPML_00460	CDS	1539	gshA	6.3.2.2		Glutamate--cysteine ligase
GPFNFPML_00461	CDS	702				putative protein
GPFNFPML_00462	CDS	1173	egtE	4.4.-.-		putative hercynylcysteine sulfoxide lyase
GPFNFPML_00463	CDS	966	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
GPFNFPML_00464	CDS	702	egtC	3.5.1.118	COG0121	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
GPFNFPML_00465	CDS	1278	egtB	1.14.99.50	COG1262	Hercynine oxygenase
GPFNFPML_00466	CDS	1299	egtA	6.3.2.2	COG3572	Glutamate--cysteine ligase EgtA
GPFNFPML_00467	CDS	645				hypothetical protein
GPFNFPML_00468	CDS	312				hypothetical protein
GPFNFPML_00469	CDS	1149				hypothetical protein
GPFNFPML_00470	CDS	1038	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
GPFNFPML_00471	CDS	1266	ask	2.7.2.4	COG0527	Aspartokinase
GPFNFPML_00472	CDS	1935	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
GPFNFPML_00473	CDS	990		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
GPFNFPML_00474	CDS	1242	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
GPFNFPML_00475	CDS	708	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
GPFNFPML_00476	CDS	855				hypothetical protein
GPFNFPML_00477	CDS	612	recR		COG0353	Recombination protein RecR
GPFNFPML_00478	CDS	384			COG0718	Nucleoid-associated protein
GPFNFPML_00479	CDS	726		3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase
GPFNFPML_00480	CDS	444				hypothetical protein
GPFNFPML_00481	CDS	1413				hypothetical protein
GPFNFPML_00482	CDS	1284		2.1.1.-	COG2230	putative fatty acid methyltransferase
GPFNFPML_00483	CDS	1737	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
GPFNFPML_00484	CDS	1308			COG1167	Putative aminotransferase/MSMEI_6121
GPFNFPML_00485	tRNA	89				tRNA-Ser(gga)
GPFNFPML_00486	CDS	765	lucA			Lipid uptake coordinator A
GPFNFPML_00487	CDS	564		3.1.1.74		putative cutinase
GPFNFPML_00488	CDS	879				hypothetical protein
GPFNFPML_00489	CDS	234				hypothetical protein
GPFNFPML_00490	CDS	147				hypothetical protein
GPFNFPML_00491	CDS	1194	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
GPFNFPML_00492	CDS	1809	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
GPFNFPML_00493	CDS	3216	mdtD_1			Putative multidrug resistance protein MdtD
GPFNFPML_00494	CDS	2367	moaA_1			GTP 3',8-cyclase
GPFNFPML_00495	CDS	1041	ligD_1		COG1793	Multifunctional non-homologous end joining protein LigD
GPFNFPML_00496	CDS	1077	ligC	6.5.1.1	COG1793	DNA ligase C
GPFNFPML_00497	CDS	1059				hypothetical protein
GPFNFPML_00498	CDS	501				hypothetical protein
GPFNFPML_00499	CDS	1353	tgs2	2.3.1.20		putative diacyglycerol O-acyltransferase tgs2
GPFNFPML_00500	CDS	489				hypothetical protein
GPFNFPML_00501	CDS	1062	virS_1			HTH-type transcriptional regulator VirS
GPFNFPML_00502	CDS	1590				hypothetical protein
GPFNFPML_00503	CDS	948				putative PPE family protein PPE47/PPE48
GPFNFPML_00504	CDS	234	PPE4_1		COG5651	PPE family protein PPE4
GPFNFPML_00505	CDS	1356		2.3.1.20		Putative diacyglycerol O-acyltransferase
GPFNFPML_00506	CDS	675	ethA_1	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
GPFNFPML_00507	CDS	396	mqo_1	1.1.5.4		malate:quinone oxidoreductase
GPFNFPML_00508	CDS	1983	ctpJ	3.6.3.-	COG2217	putative cation-transporting P-type ATPase J
GPFNFPML_00509	CDS	363	nmtR			HTH-type transcriptional regulator NmtR
GPFNFPML_00510	CDS	213				hypothetical protein
GPFNFPML_00511	CDS	336				PE family immunomodulator PE35
GPFNFPML_00512	CDS	384				hypothetical protein
GPFNFPML_00513	CDS	360				hypothetical protein
GPFNFPML_00514	CDS	291		3.1.-.-		Putative ribonuclease VapC50
GPFNFPML_00515	CDS	309				hypothetical protein
GPFNFPML_00516	CDS	393				hypothetical protein
GPFNFPML_00517	CDS	216	Int-Tn			Transposase from transposon Tn916
GPFNFPML_00518	tRNA	90				tRNA-Ser(cga)
GPFNFPML_00519	CDS	459	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
GPFNFPML_00520	CDS	522				hypothetical protein
GPFNFPML_00521	CDS	945	tyrA	1.3.1.12	COG0287	Prephenate dehydrogenase
GPFNFPML_00522	CDS	522				hypothetical protein
GPFNFPML_00523	CDS	720				hypothetical protein
GPFNFPML_00524	CDS	690	opuBB		COG1174	Choline transport system permease protein OpuBB
GPFNFPML_00525	CDS	1131	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
GPFNFPML_00526	CDS	1032	yehZ		COG1732	Glycine betaine-binding protein YehZ
GPFNFPML_00527	CDS	354			COG5416	putative membrane protein
GPFNFPML_00528	CDS	1056				hypothetical protein
GPFNFPML_00529	CDS	1875	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
GPFNFPML_00530	CDS	480	lpqH			Lipoprotein LpqH
GPFNFPML_00531	CDS	1437	tcrY_1	2.7.13.3		putative sensor histidine kinase TcrY
GPFNFPML_00532	CDS	705	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
GPFNFPML_00533	CDS	825				putative protein
GPFNFPML_00534	CDS	945		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
GPFNFPML_00535	CDS	360				hypothetical protein
GPFNFPML_00536	CDS	162				hypothetical protein
GPFNFPML_00537	CDS	273				hypothetical protein
GPFNFPML_00538	CDS	576				hypothetical protein
GPFNFPML_00539	CDS	183				hypothetical protein
GPFNFPML_00540	CDS	192				hypothetical protein
GPFNFPML_00541	CDS	327				hypothetical protein
GPFNFPML_00542	tRNA	74				tRNA-Arg(acg)
GPFNFPML_00543	tRNA	90				tRNA-Ser(gct)
GPFNFPML_00544	CDS	1062	pat	2.6.1.-	COG0079	Putative phenylalanine aminotransferase
GPFNFPML_00545	CDS	498				hypothetical protein
GPFNFPML_00546	CDS	885	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
GPFNFPML_00547	CDS	1248	yfeW_1	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
GPFNFPML_00548	tRNA	88				tRNA-Ser(tga)
GPFNFPML_00549	CDS	987		1.3.1.103		2-haloacrylate reductase
GPFNFPML_00550	CDS	1197			COG0520	putative protein
GPFNFPML_00551	CDS	2001				hypothetical protein
GPFNFPML_00552	CDS	525	bpa			Bacterial proteasome activator
GPFNFPML_00553	CDS	822	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
GPFNFPML_00554	CDS	915	glfT1	2.4.1.287	COG1216	Galactofuranosyltransferase GlfT1
GPFNFPML_00555	CDS	843				hypothetical protein
GPFNFPML_00556	CDS	981	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
GPFNFPML_00557	CDS	1074				hypothetical protein
GPFNFPML_00558	CDS	1224			COG0739	putative protein
GPFNFPML_00559	CDS	927		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
GPFNFPML_00560	CDS	486			COG0782	putative protein
GPFNFPML_00561	CDS	429			COG2246	Arabinogalactan biosynthesis recruiting protein
GPFNFPML_00562	CDS	1386	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
GPFNFPML_00563	CDS	765	dprE2	1.1.1.333	COG1028	Decaprenylphosphoryl-2-keto-beta-D-erythro-pentose reductase
GPFNFPML_00564	CDS	1932	aftA	2.4.2.46		Galactan 5-O-arabinofuranosyltransferase
GPFNFPML_00565	CDS	3285	embC	2.4.2.-		putative arabinosyltransferase C
GPFNFPML_00566	CDS	3285	embA	2.4.2.-		putative arabinosyltransferase A
GPFNFPML_00567	CDS	3297	embB	2.4.2.-		putative arabinosyltransferase B
GPFNFPML_00568	CDS	1128	rbn_1	3.1.26.11		Ribonuclease BN
GPFNFPML_00569	CDS	1782	caiA_2	1.3.8.13		Crotonobetainyl-CoA reductase
GPFNFPML_00570	CDS	423				hypothetical protein
GPFNFPML_00571	CDS	813				hypothetical protein
GPFNFPML_00572	CDS	765				hypothetical protein
GPFNFPML_00573	CDS	948	mshD_1	2.3.1.189	COG0456	Mycothiol acetyltransferase
GPFNFPML_00574	CDS	777	pstB1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 1
GPFNFPML_00575	CDS	642	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
GPFNFPML_00576	CDS	2055	tagU	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
GPFNFPML_00577	CDS	1170	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
GPFNFPML_00578	CDS	1017	desA1	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA1
GPFNFPML_00579	CDS	642				hypothetical protein
GPFNFPML_00580	CDS	1083				hypothetical protein
GPFNFPML_00581	CDS	393	kmtR		COG0640	HTH-type transcriptional regulator KmtR
GPFNFPML_00582	CDS	633	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
GPFNFPML_00583	CDS	906		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
GPFNFPML_00584	CDS	816				hypothetical protein
GPFNFPML_00585	tRNA	74				tRNA-Lys(ttt)
GPFNFPML_00586	tRNA	76				tRNA-Glu(ttc)
GPFNFPML_00587	tRNA	77				tRNA-Asp(gtc)
GPFNFPML_00588	tRNA	77				tRNA-Phe(gaa)
GPFNFPML_00589	CDS	414				PE-PGRS family protein PE_PGRS26
GPFNFPML_00590	CDS	2250				hypothetical protein
GPFNFPML_00591	tRNA	83				tRNA-Ala(ggc)
GPFNFPML_00592	CDS	645				hypothetical protein
GPFNFPML_00593	CDS	414				hypothetical protein
GPFNFPML_00594	CDS	747				hypothetical protein
GPFNFPML_00595	CDS	1029				hypothetical protein
GPFNFPML_00596	CDS	771	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
GPFNFPML_00597	CDS	813	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GPFNFPML_00598	CDS	861	pip	3.4.11.5		Proline iminopeptidase
GPFNFPML_00599	CDS	243				hypothetical protein
GPFNFPML_00600	CDS	1329	yfcJ			putative MFS-type transporter YfcJ
GPFNFPML_00601	CDS	1005	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
GPFNFPML_00602	CDS	651	narL		COG2197	putative transcriptional regulatory protein NarL
GPFNFPML_00603	CDS	1278	narS	2.7.13.3	COG4585	putative sensor histidine kinase NarS
GPFNFPML_00604	CDS	1515	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
GPFNFPML_00605	CDS	417	lpqS			Lipoprotein LpqS
GPFNFPML_00606	CDS	1215	cysK2	2.5.1.-	COG0031	S-sulfocysteine synthase
GPFNFPML_00607	CDS	1260	mdtH			Multidrug resistance protein MdtH
GPFNFPML_00608	CDS	333				hypothetical protein
GPFNFPML_00609	CDS	828	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
GPFNFPML_00610	CDS	735				hypothetical protein
GPFNFPML_00611	CDS	1683	kdc	4.1.1.-	COG3961	Alpha-keto-acid decarboxylase
GPFNFPML_00612	CDS	444				hypothetical protein
GPFNFPML_00613	CDS	1080	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
GPFNFPML_00614	CDS	405				hypothetical protein
GPFNFPML_00615	CDS	474				hypothetical protein
GPFNFPML_00616	CDS	1194	dapC	2.6.1.17	COG0436	putative N-succinyldiaminopimelate aminotransferase DapC
GPFNFPML_00617	CDS	1212	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
GPFNFPML_00618	CDS	2163	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
GPFNFPML_00619	CDS	1650				hypothetical protein
GPFNFPML_00620	CDS	2271				hypothetical protein
GPFNFPML_00621	CDS	234				hypothetical protein
GPFNFPML_00622	CDS	504	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
GPFNFPML_00623	CDS	483	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
GPFNFPML_00624	CDS	426	moaE2_2	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 2
GPFNFPML_00625	CDS	1104	rpfA	3.-.-.-		Resuscitation-promoting factor RpfA
GPFNFPML_00626	CDS	279				hypothetical protein
GPFNFPML_00627	CDS	1083	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
GPFNFPML_00628	CDS	390	yccF		COG3304	Inner membrane protein YccF
GPFNFPML_00629	CDS	408				hypothetical protein
GPFNFPML_00630	CDS	1830				hypothetical protein
GPFNFPML_00631	CDS	1953		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
GPFNFPML_00632	CDS	1161			COG4398	putative protein
GPFNFPML_00633	CDS	489				putative protein
GPFNFPML_00634	CDS	1533			COG0477	putative protein
GPFNFPML_00635	CDS	789				putative protein
GPFNFPML_00636	CDS	1320				putative PPE family protein PPE40
GPFNFPML_00637	CDS	276				hypothetical protein
GPFNFPML_00638	CDS	432			COG1846	putative HTH-type transcriptional regulator
GPFNFPML_00639	CDS	867	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GPFNFPML_00640	CDS	285				hypothetical protein
GPFNFPML_00641	CDS	762				putative protein
GPFNFPML_00642	CDS	1131	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
GPFNFPML_00643	CDS	1023				putative protein
GPFNFPML_00644	CDS	1728	fprB	1.18.1.2	COG0493	putative ferredoxin/ferredoxin--NADP reductase
GPFNFPML_00645	CDS	459			COG2764	putative protein
GPFNFPML_00646	CDS	150				hypothetical protein
GPFNFPML_00647	CDS	1473	spmT	3.1.4.12		Sphingomyelinase
GPFNFPML_00648	CDS	1122	citA	2.3.3.16	COG0372	Putative citrate synthase 2
GPFNFPML_00649	CDS	2649			COG2771	Putative HTH-type transcriptional regulator
GPFNFPML_00650	CDS	615				hypothetical protein
GPFNFPML_00651	CDS	318				hypothetical protein
GPFNFPML_00652	CDS	1530		1.14.13.-	COG2072	putative monooxygenase
GPFNFPML_00653	CDS	978		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
GPFNFPML_00654	CDS	1182			COG2771	Putative HTH-type transcriptional regulator
GPFNFPML_00655	CDS	1425		2.3.1.20		Putative diacyglycerol O-acyltransferase
GPFNFPML_00656	CDS	1518	gltA2	2.3.3.16	COG0372	Citrate synthase 1
GPFNFPML_00657	CDS	1608			COG1233	putative protein
GPFNFPML_00658	CDS	264				putative protein
GPFNFPML_00659	CDS	981	arfA		COG2885	Peptidoglycan-binding protein ArfA
GPFNFPML_00660	CDS	153	arfB			putative membrane protein ArfB
GPFNFPML_00661	CDS	528	arfC			putative membrane protein ArfC
GPFNFPML_00662	CDS	1410	prrB	2.7.13.3	COG0642	Sensor-type histidine kinase PrrB
GPFNFPML_00663	CDS	711	prrA			Transcriptional regulatory protein PrrA
GPFNFPML_00664	CDS	1488	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
GPFNFPML_00665	CDS	732	echA6	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA6
GPFNFPML_00666	CDS	1119			COG2220	putative protein
GPFNFPML_00667	CDS	1689	dap_2	3.4.11.19		D-aminopeptidase
GPFNFPML_00668	CDS	2394	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
GPFNFPML_00669	CDS	267				hypothetical protein
GPFNFPML_00670	CDS	159				hypothetical protein
GPFNFPML_00671	CDS	180				Antitoxin
GPFNFPML_00672	CDS	435				Toxin
GPFNFPML_00673	CDS	774			COG3324	Putative glyoxylase CFP32
GPFNFPML_00674	CDS	474				hypothetical protein
GPFNFPML_00675	CDS	231				hypothetical protein
GPFNFPML_00676	CDS	1509		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
GPFNFPML_00677	CDS	1239				hypothetical protein
GPFNFPML_00678	CDS	1272				putative PPE family protein PPE29
GPFNFPML_00679	CDS	300				hypothetical protein
GPFNFPML_00680	CDS	1782	betS			Glycine betaine/proline betaine transporter BetS
GPFNFPML_00681	CDS	258				hypothetical protein
GPFNFPML_00682	CDS	456				hypothetical protein
GPFNFPML_00683	CDS	501				hypothetical protein
GPFNFPML_00684	tRNA	74				tRNA-Arg(cct)
GPFNFPML_00685	CDS	1320				IS256 family transposase IS1554
GPFNFPML_00686	CDS	582			COG2452	putative protein
GPFNFPML_00687	CDS	1653				IS607 family transposase IS1535
GPFNFPML_00688	CDS	1065				hypothetical protein
GPFNFPML_00689	CDS	1287	mntH		COG1914	Divalent metal cation transporter MntH
GPFNFPML_00690	CDS	738	rosB	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
GPFNFPML_00691	CDS	1077	ord_1	1.4.1.26		2,4-diaminopentanoate dehydrogenase
GPFNFPML_00692	CDS	897		1.-.-.-		putative oxidoreductase
GPFNFPML_00693	CDS	1113	pstS3		COG0226	Phosphate-binding protein PstS 3
GPFNFPML_00694	CDS	975	pstC2		COG0573	Phosphate transport system permease protein PstC 2
GPFNFPML_00695	CDS	903	pstA1		COG0581	Phosphate transport system permease protein PstA 1
GPFNFPML_00696	CDS	1995	pknD_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
GPFNFPML_00697	CDS	1113	pstS2		COG0226	Phosphate-binding protein PstS 2
GPFNFPML_00698	CDS	831	pstB2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 2
GPFNFPML_00699	CDS	1125	pstS1		COG0226	Phosphate-binding protein PstS 1
GPFNFPML_00700	CDS	1017	pstC1		COG0573	Phosphate transport system permease protein PstC 1
GPFNFPML_00701	CDS	906	pstA2		COG0581	Phosphate transport system permease protein PstA 2
GPFNFPML_00702	CDS	822	mku		COG1273	Non-homologous end joining protein Ku
GPFNFPML_00703	CDS	2280	ligD_2		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
GPFNFPML_00704	CDS	1935				hypothetical protein
GPFNFPML_00705	CDS	867			COG2141	putative protein
GPFNFPML_00706	CDS	765				hypothetical protein
GPFNFPML_00707	CDS	1041				hypothetical protein
GPFNFPML_00708	CDS	477	fpg2		COG0266	putative formamidopyrimidine-DNA glycosylase-like protein
GPFNFPML_00709	CDS	762		1.-.-.-	COG1028	putative oxidoreductase
GPFNFPML_00710	CDS	1662	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
GPFNFPML_00711	CDS	273		5.4.99.5	COG1605	Intracellular chorismate mutase
GPFNFPML_00712	CDS	2316	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
GPFNFPML_00713	CDS	999				hypothetical protein
GPFNFPML_00714	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
GPFNFPML_00715	CDS	903	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
GPFNFPML_00716	CDS	849			COG2141	putative protein
GPFNFPML_00717	CDS	912				34 kDa antigenic protein 
GPFNFPML_00718	CDS	1359				putative protein
GPFNFPML_00719	CDS	648	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
GPFNFPML_00720	CDS	1572	purH_1		COG0138	Bifunctional purine biosynthesis protein PurH
GPFNFPML_00721	CDS	1380				hypothetical protein
